name,portrait_url,game,gender,weapon,starting_class,movement_type,hair_color,is_active,promotion_tier
Priscilla,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/priscilla.png,The Blazing Blade,Female,Staff,Troubadour,Cavalry,Red,True,Unpromoted
Lyn,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lyn.png,The Blazing Blade,Female,Sword,Lord,Infantry,Green,True,Unpromoted
Sain,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sain.png,The Blazing Blade,Male,Sword|Lance,Cavalier,Cavalry,Yellow,True,Unpromoted
Kent,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kent.png,The Blazing Blade,Male,Sword|Lance,Cavalier,Cavalry,Orange,True,Unpromoted
Wil,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/wil.png,The Blazing Blade,Male,Bow,Archer,Infantry,Brown,True,Unpromoted
Florina,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/florina.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Purple,True,Unpromoted
Raven,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/raven.png,The Blazing Blade,Male,Sword,Mercenary,Infantry,Red,True,Unpromoted
Lucius,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lucius.png,The Blazing Blade,Male,Light Magic,Monk,Infantry,Yellow,True,Unpromoted
Canas,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/canas.png,The Blazing Blade,Male,Dark Magic,Shaman,Infantry,Purple,True,Unpromoted
Dart,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dart.png,The Blazing Blade,Male,Axe,Pirate,Infantry,Black,True,Unpromoted
Fiora,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/fiora.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Blue,True,Unpromoted
Legault,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/legault.png,The Blazing Blade,Male,Sword,Thief,Infantry,Purple,True,Unpromoted
Ninian,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ninian.png,The Blazing Blade,Female,,Dancer,Infantry,Blue,True,Unique
Isadora,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/isadora.png,The Blazing Blade,Female,Sword|Lance|Axe,Paladin,Cavalry,Blue,True,Promoted
Heath,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/heath.png,The Blazing Blade,Male,Lance,Wyvern Rider,Flying,Green|White,True,Unpromoted
Rath,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rath.png,The Blazing Blade,Male,Bow,Nomad,Cavalry,Green,True,Unpromoted
Hawkeye,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/hawkeye.png,The Blazing Blade,Male,Axe,Berserker,Infantry,Yellow,True,Promoted
Geitz,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/geitz.png,The Blazing Blade,Male,Axe|Bow,Warrior,Infantry,Pink,True,Promoted
Wallace,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/wallace.png,The Blazing Blade,Male,Lance,Knight,Armored,Bald,True,Unpromoted
Farina,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/farina.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Blue,True,Unpromoted
Pent,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/pent.png,The Blazing Blade,Male,Anima Magic|Staff,Sage,Infantry,Gray,True,Promoted
Louise,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/louise.png,The Blazing Blade,Female,Bow,Sniper,Infantry,Yellow,True,Promoted
Harken,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/harken.png,The Blazing Blade,Male,Sword|Axe,Hero,Infantry,Yellow,True,Promoted
Nino,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nino.png,The Blazing Blade,Female,Anima Magic,Mage,Infantry,Green,True,Unpromoted
Jaffar,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jaffar.png,The Blazing Blade,Male,Sword,Assassin,Infantry,Red,True,Promoted
Vaida,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vaida.png,The Blazing Blade,Female,Sword|Lance,Wyvern Lord,Flying,Yellow,True,Promoted
Nils,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nils.png,The Blazing Blade,Male,,Bard(Dancer),Infantry,Turquoise,True,Unique
Karla,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/karla.png,The Blazing Blade,Female,Sword,Swordmaster,Infantry,Black,True,Promoted
Renault,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/renault.png,The Blazing Blade,Male,Light Magic|Staff,Bishop,Infantry,Green,True,Promoted
Athos,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/athos.png,The Blazing Blade,Male,Anima Magic|Light Magic|Dark Magic|Staff,Archsage,Infantry,White,True,Unique
Eirika,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/eirika.png,The Sacred Stones,Female,Sword,Lord,Infantry,Turquoise,True,Unpromoted
Seth,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/seth.png,The Sacred Stones,Male,Sword|Lance,Paladin,Cavalry,Red,True,Promoted
Franz,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/franz.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Yellow,True,Unpromoted
Gilliam,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gilliam.png,The Sacred Stones,Male,Lance,Knight,Armored,Black,True,Unpromoted
Vanessa,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vanessa.png,The Sacred Stones,Female,Lance,Pegasus Knight,Flying,Green,True,Unpromoted
Moulder,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/moulder.png,The Sacred Stones,Male,Staff,Priest,Infantry,Brown,True,Unpromoted
Ross,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ross.png,The Sacred Stones,Male,Axe,Journeyman,Infantry,Black,True,Trainee
Garcia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/garcia.png,The Sacred Stones,Male,Axe,Fighter,Infantry,Black,True,Unpromoted
Neimi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/neimi.png,The Sacred Stones,Female,Bow,Archer,Infantry,Pink,True,Unpromoted
Colm,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/colm.png,The Sacred Stones,Male,Sword,Thief,Infantry,Blue,True,Unpromoted
Artur,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/artur.png,The Sacred Stones,Male,Light Magic,Monk,Infantry,Orange,True,Unpromoted
Lute,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lute.png,The Sacred Stones,Female,Anima Magic,Mage,Infantry,Purple,True,Unpromoted
Natasha,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/natasha.png,The Sacred Stones,Female,Staff,Cleric,Infantry,Yellow,True,Unpromoted
Joshua,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/joshua.png,The Sacred Stones,Male,Sword,Myrmidon,Infantry,Red,True,Unpromoted
Ephraim,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ephraim.png,The Sacred Stones,Male,Lance,Lord,Infantry,Turquoise,True,Unpromoted
Forde,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/forde.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Yellow,True,Unpromoted
Kyle,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kyle.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Green,True,Unpromoted
Orson,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/orson.png,The Sacred Stones,Male,Sword|Lance,Paladin,Cavalry,Brown,True,Promoted
Tana,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tana.png,The Sacred Stones,Female,Lance,Pegasus Knight,Flying,Blue,True,Unpromoted
Amelia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/amelia.png,The Sacred Stones,Female,Lance,Recruit,Infantry,Yellow,True,Trainee
Innes,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/innes.png,The Sacred Stones,Male,Bow,Sniper,Infantry,Green,True,Promoted
Gerik,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gerik.png,The Sacred Stones,Male,Sword,Mercenary,Infantry,Green,True,Unpromoted
Tethys,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tethys.png,The Sacred Stones,Female,,Dancer,Infantry,Red,True,Unique
Marisa,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/marisa.png,The Sacred Stones,Female,Sword,Myrmidon,Infantry,Pink,True,Unpromoted
L'Arachel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/l'arachel.png,The Sacred Stones,Female,Staff,Troubadour,Cavalry,Green,True,Unpromoted
Dozla,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/dozla.png,The Sacred Stones,Male,Axe,Berserker,Infantry,Green,True,Promoted
Saleh,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/saleh.png,The Sacred Stones,Male,Anima Magic|Staff,Sage,Infantry,Brown,True,Promoted
Ewan,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ewan.png,The Sacred Stones,Male,Anima Magic,Pupil,Infantry,Red,True,Trainee
Cormag,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/cormag.png,The Sacred Stones,Male,Lance,Wyvern Rider,Flying,Yellow,True,Unpromoted
Rennac,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rennac.png,The Sacred Stones,Male,Sword,Rogue,Infantry,Brown,True,Promoted
Duessel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/duessel.png,The Sacred Stones,Male,Sword|Lance|Axe,Great Knight,Cavalry|Armored,Gray,True,Promoted
Knoll,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/knoll.png,The Sacred Stones,Male,Dark Magic,Shaman,Infantry,Purple,True,Unpromoted
Myrrh,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/myrrh.png,The Sacred Stones,Female,Dragonstone,Manakete,Flying,Purple,True,Unique
Syrene,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/syrene.png,The Sacred Stones,Female,Sword|Lance,Falcoknight,Flying,Green,True,Promoted
Ike,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ike.png,Path of Radiance|Radiant Dawn,Male,Sword,Ranger,Infantry,Blue,True,Unpromoted
Boyd,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/boyd.png,Path of Radiance|Radiant Dawn,Male,Axe,Fighter,Infantry,Green,True,Unpromoted
Titania,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/titania.png,Path of Radiance|Radiant Dawn,Female,Axe|Lance,Paladin,Cavalry,Red,True,Promoted
Oscar,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/oscar.png,Path of Radiance|Radiant Dawn,Male,Lance,Lance Knight,Cavalry,Green,True,Unpromoted
Rhys,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rhys.png,Path of Radiance|Radiant Dawn,Male,Staff,Priest,Infantry,Orange,True,Unpromoted
Shinon,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/shinon.png,Path of Radiance|Radiant Dawn,Male,Bow,Sniper,Infantry,Red,True,Promoted
Gatrie,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gatrie.png,Path of Radiance|Radiant Dawn,Male,Lance,Knight,Armored,Yellow,True,Unpromoted
Soren,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/soren.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Black or Green,True,Unpromoted
Mia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mia.png,Path of Radiance|Radiant Dawn,Female,Sword,Myrmidon,Infantry,Purple,True,Unpromoted
Ilyana,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ilyana.png,Path of Radiance|Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Purple,True,Unpromoted
Mist,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mist.png,Path of Radiance|Radiant Dawn,Female,Staff,Cleric,Infantry,Brown,True,Unpromoted
Rolf,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rolf.png,Path of Radiance|Radiant Dawn,Male,Bow,Archer,Infantry,Green,True,Unpromoted
Marcia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/marcia.png,Path of Radiance|Radiant Dawn,Female,Lance,Pegasus Knight,Flying,Pink,True,Unpromoted
Lethe,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lethe.png,Path of Radiance|Radiant Dawn,Female,Strike,Cat,Laguz,Orange,True,Unique
Mordecai,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/mordecai.png,Path of Radiance|Radiant Dawn,Male,Strike,Tiger,Laguz,Blue,True,Unique
Volke,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/volke.png,Path of Radiance|Radiant Dawn,Male,Knife,Thief,Infantry,Brown,True,Unpromoted
Kieran,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kieran.png,Path of Radiance|Radiant Dawn,Male,Axe,Axe Knight,Cavalry,Red,True,Unpromoted
Nephenee,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nephenee.png,Path of Radiance|Radiant Dawn,Female,Lance,Soldier,Infantry,Green,True,Unpromoted
Brom,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/brom.png,Path of Radiance|Radiant Dawn,Male,Lance,Knight,Armored,Brown,True,Unpromoted
Zihark,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/zihark.png,Path of Radiance|Radiant Dawn,Male,Sword,Myrmidon,Infantry,Gray,True,Unpromoted
Sothe,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sothe.png,Path of Radiance|Radiant Dawn,Male,Knife,Thief,Infantry,Green,True,Unique
Jill,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/jill.png,Path of Radiance|Radiant Dawn,Female,Lance,Wyvern Rider,Flying,Red,True,Unpromoted
Astrid,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/astrid.png,Path of Radiance|Radiant Dawn,Female,Bow,Bow Knight,Cavalry,Black,True,Unpromoted
Makalov,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/makalov.png,Path of Radiance|Radiant Dawn,Male,Sword,Sword Knight,Cavalry,Pink,True,Unpromoted
Tormod,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tormod.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Red,True,Unpromoted
Muarim,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/muarim.png,Path of Radiance|Radiant Dawn,Male,Strike,Tiger,Laguz,Green,True,Unique
Stefan,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/stefan.png,Path of Radiance|Radiant Dawn,Male,Sword,Swordmaster,Infantry,Green,True,Promoted
Devdan,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/devdan.png,Path of Radiance,Male,Lance,Halberdier,Infantry,Green,True,Promoted
Tanith,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tanith.png,Path of Radiance|Radiant Dawn,Female,Sword|Lance,Falcon Knight,Flying,Brown,True,Promoted
Reyson,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/reyson.png,Path of Radiance|Radiant Dawn,Male,,Heron,Laguz|Flying,Yellow,True,Unique
Janaff,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/janaff.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Brown,True,Unique
Ulki,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ulki.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Brown,True,Unique
Calill,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/calill.png,Path of Radiance|Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic|Knife,Sage,Infantry,Yellow,True,Promoted
Tauroneo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tauroneo.png,Path of Radiance|Radiant Dawn,Male,Sword|Lance,General,Armored,Gray,True,Promoted
Ranulf,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ranulf.png,Path of Radiance|Radiant Dawn,Male,Strike,Cat,Laguz,Blue,True,Unique
Haar,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/haar.png,Path of Radiance|Radiant Dawn,Male,Lance|Axe,Wyvern Lord,Flying,Brown,True,Promoted
Bastian,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/bastian.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic|Knife,Sage,Infantry,Yellow,True,Promoted
Lucia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lucia.png,Path of Radiance|Radiant Dawn,Female,Sword,Swordmaster,Infantry,Blue,True,Promoted
Geoffrey,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/geoffrey.png,Path of Radiance|Radiant Dawn,Male,Lance|Bow,Paladin,Cavalry,Blue,True,Promoted
Largo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/largo.png,Path of Radiance,Male,Axe,Berserker,Infantry,Purple,True,Promoted
Elincia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/elincia.png,Path of Radiance|Radiant Dawn,Female,Sword|Staff,Princess Crimea,Flying,Green,True,Unique
Nasir,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nasir.png,Path of Radiance|Radiant Dawn,Male,Strike,White Dragon,Laguz,Blue,True,Unique
Ena,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/ena.png,Path of Radiance|Radiant Dawn,Female,Strike,Red Dragon,Laguz,Pink,True,Unique
Tibarn,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/tibarn.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Black,True,Unique
Naesala,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/naesala.png,Path of Radiance|Radiant Dawn,Male,Strike,Raven,Laguz|Flying,Blue,True,Unique
Giffca,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/giffca.png,Path of Radiance|Radiant Dawn,Male,Strike,Lion,Laguz,Black,True,Unique
Micaiah,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/micaiah.png,Radiant Dawn,Female,Light Magic,Light Mage,Infantry,White,True,Unpromoted
Edward,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/edward.png,Radiant Dawn,Male,Sword,Myrmidon,Infantry,Brown,True,Unpromoted
Leonardo,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/leonardo.png,Radiant Dawn,Male,Bow,Archer,Infantry,Yellow,True,Unpromoted
Nolan,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nolan.png,Radiant Dawn,Male,Axe,Fighter,Infantry,Brown,True,Unpromoted
Laura,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/laura.png,Radiant Dawn,Female,Staff,Priest,Infantry,Black,True,Unpromoted
Aran,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/aran.png,Radiant Dawn,Male,Lance,Soldier,Infantry,Green,True,Unpromoted
Meg,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/meg.png,Radiant Dawn,Female,Sword,Armor Sword,Armored,Brown,True,Unpromoted
Volug,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/volug.png,Radiant Dawn,Male,Strike,Wolf,Laguz,Black,True,Unique
Fiona,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/fiona.png,Radiant Dawn,Female,Lance,Lance Knight,Cavalry,Red,True,Unpromoted
Vika,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vika.png,Radiant Dawn,Female,Strike,Raven,Laguz|Flying,Green,True,Unique
Rafiel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/rafiel.png,Radiant Dawn,Male,,Heron,Laguz,Yellow,True,Unique
Nailah,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nailah.png,Radiant Dawn,Female,Strike,Wolf Queen,Laguz,Gray,True,Unique
Black Knight,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/black%20knight.png,Radiant Dawn,Male,Sword|Lance,Black Knight,Armored,Helmet,True,Unique
Nealuchi,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/nealuchi.png,Radiant Dawn,Male,Strike,Raven,Laguz|Flying,Bald|White,True,Unique
Leanne,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/leanne.png,Radiant Dawn,Female,,Heron,Laguz|Flying,Yellow,True,Unique
Heather,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/heather.png,Radiant Dawn,Female,Knife,Rogue,Infantry,Yellow,True,Promoted
Danved,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/danved.png,Radiant Dawn,Male,Lance,Halberdier,Infantry,Green,True,Promoted
Kyza,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kyza.png,Radiant Dawn,Non Binary,Strike,Tiger,Laguz,Gray,True,Unique
Lyre,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lyre.png,Radiant Dawn,Female,Strike,Cat,Laguz,Orange,True,Unique
Sigrun,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sigrun.png,Radiant Dawn,Female,Sword|Lance,Falconknight,Flying,Turquoise,True,Promoted
Skrimir,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/skrimir.png,Radiant Dawn,Male,Strike,Lion,Laguz,Red,True,Unique
Sanaki,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sanaki.png,Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic|Light Magic,Empress,Infantry,Purple,True,Unique
Pelleas,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/pelleas.png,Radiant Dawn,Male,Thunder Magic|Dark Magic,Dark Sage,Infantry,Purple,True,Promoted
Oliver,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/oliver.png,Radiant Dawn,Male,Light Magic|Staff,Saint,Infantry,Bald|Red,True,Promoted
Caineghis,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/caineghis.png,Radiant Dawn,Male,Strike,Lion King,Laguz,Red,True,Unique
Kurthnaga,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/kurthnaga.png,Radiant Dawn,Male,Strike,Dragon Prince,Laguz,Green,True,Unique
Renning,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/renning.png,Radiant Dawn,Male,Sword|Axe,Gold Knight,Cavalry,Green,True,Promoted
Gareth,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/gareth.png,Radiant Dawn,Male,Strike,Red Dragon,Laguz,Red,True,Unique
Sephiran,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sephiran.png,Radiant Dawn,Male,Light Magic|Dark Magic|Staff,Chancellor,Infantry,Black,True,Unique
Robin,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/robin.png,Awakening,Male|Female,Sword|Tome,Tactician,Infantry,White,True,Unpromoted
Chrom,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/chrom.png,Awakening,Male,Sword,Lord,Infantry,Blue,True,Unpromoted
Lissa,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/lissa.png,Awakening,Female,Staff,Cleric,Infantry,Yellow,True,Unpromoted
Frederick,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/frederick.png,Awakening,Male,Sword|Lance|Axe,Great Knight,Cavalry|Armored,Brown,True,Promoted
Sully,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sully.png,Awakening,Female,Sword|Lance,Cavalier,Cavalry,Red,True,Unpromoted
Virion,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/virion.png,Awakening,Male,Bow,Archer,Infantry,Blue,True,Unpromoted
Stahl,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/stahl.png,Awakening,Male,Sword|Lance,Cavalier,Cavalry,Brown,True,Unpromoted
Vaike,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/vaike.png,Awakening,Male,Axe,Fighter,Infantry,Yellow,True,Unpromoted
Miriel,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/miriel.png,Awakening,Female,Tome,Mage,Infantry,Red,True,Unpromoted
Sumia,https://snbhejdrbrhzprvkzgdy.supabase.co/storage/v1/object/public/portraits/sumia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Brown,True,Unpromoted
