name,portrait_url,game,gender,weapon,starting_class,movement_type,hair_color,is_active,promotion_tier
Geitz,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/geitz.png,The Blazing Blade,Male,Axe|Bow,Warrior,Infantry,Pink,TRUE,Promoted
Wallace,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/wallace.png,The Blazing Blade,Male,Lance,Knight,Armored,Bald,TRUE,Unpromoted
Farina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/farina.png,The Blazing Blade,Female,Lance,Pegasus Knight,Flying,Blue,TRUE,Unpromoted
Pent,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/pent.png,The Blazing Blade,Male,Anima Magic|Staff,Sage,Infantry,Gray,TRUE,Promoted
Louise,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/louise.png,The Blazing Blade,Female,Bow,Sniper,Infantry,Yellow,TRUE,Promoted
Harken,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/harken.png,The Blazing Blade,Male,Sword|Axe,Hero,Infantry,Yellow,TRUE,Promoted
Nino,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nino.png,The Blazing Blade,Female,Anima Magic,Mage,Infantry,Green,TRUE,Unpromoted
Jaffar,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/jaffar.png,The Blazing Blade,Male,Sword,Assassin,Infantry,Red,TRUE,Promoted
Vaida,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/vaida.png,The Blazing Blade,Female,Sword|Lance,Wyvern Lord,Flying,Yellow,TRUE,Promoted
Nils,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nils.png,The Blazing Blade,Male,None,Bard(Dancer),Infantry,Turquoise,TRUE,Unique
Karla,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/karla.png,The Blazing Blade,Female,Sword,Swordmaster,Infantry,Black,TRUE,Promoted
Renault,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/renault.png,The Blazing Blade,Male,Light Magic|Staff,Bishop,Infantry,Green,TRUE,Promoted
Athos,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/athos.png,The Blazing Blade,Male,Anima Magic|Light Magic|Dark Magic|Staff,Archsage,Infantry,White,TRUE,Unique
Eirika,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/eirika.png,The Sacred Stones,Female,Sword,Lord,Infantry,Turquoise,TRUE,Unpromoted
Seth,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/seth.png,The Sacred Stones,Male,Sword|Lance,Paladin,Cavalry,Red,TRUE,Promoted
Franz,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/franz.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Yellow,TRUE,Unpromoted
Gilliam,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gilliam.png,The Sacred Stones,Male,Lance,Knight,Armored,Black,TRUE,Unpromoted
Vanessa,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/vanessa.png,The Sacred Stones,Female,Lance,Pegasus Knight,Flying,Green,TRUE,Unpromoted
Moulder,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/moulder.png,The Sacred Stones,Male,Staff,Priest,Infantry,Brown,TRUE,Unpromoted
Ross,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ross.png,The Sacred Stones,Male,Axe,Journeyman,Infantry,Black,TRUE,Trainee
Garcia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/garcia.png,The Sacred Stones,Male,Axe,Fighter,Infantry,Black,TRUE,Unpromoted
Neimi,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/neimi.png,The Sacred Stones,Female,Bow,Archer,Infantry,Pink,TRUE,Unpromoted
Colm,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/colm.png,The Sacred Stones,Male,Sword,Thief,Infantry,Blue,TRUE,Unpromoted
Artur,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/artur.png,The Sacred Stones,Male,Light Magic,Monk,Infantry,Orange,TRUE,Unpromoted
Lute,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lute.png,The Sacred Stones,Female,Anima Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Natasha,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/natasha.png,The Sacred Stones,Female,Staff,Cleric,Infantry,Yellow,TRUE,Unpromoted
Joshua,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/joshua.png,The Sacred Stones,Male,Sword,Myrmidon,Infantry,Red,TRUE,Unpromoted
Ephraim,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ephraim.png,The Sacred Stones,Male,Lance,Lord,Infantry,Turquoise,TRUE,Unpromoted
Forde,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/forde.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Yellow,TRUE,Unpromoted
Kyle,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kyle.png,The Sacred Stones,Male,Sword|Lance,Cavalier,Cavalry,Green,TRUE,Unpromoted
Orson,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/orson.png,The Sacred Stones,Male,Sword|Lance,Paladin,Cavalry,Brown,TRUE,Promoted
Tana,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tana.png,The Sacred Stones,Female,Lance,Pegasus Knight,Flying,Blue,TRUE,Unpromoted
Amelia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/amelia.png,The Sacred Stones,Female,Lance,Recruit,Infantry,Yellow,TRUE,Trainee
Innes,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/innes.png,The Sacred Stones,Male,Bow,Sniper,Infantry,Green,TRUE,Promoted
Gerik,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gerik.png,The Sacred Stones,Male,Sword,Mercenary,Infantry,Green,TRUE,Unpromoted
Tethys,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tethys.png,The Sacred Stones,Female,None,Dancer,Infantry,Red,TRUE,Unique
Marisa,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/marisa.png,The Sacred Stones,Female,Sword,Myrmidon,Infantry,Pink,TRUE,Unpromoted
L'Arachel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/l'arachel.png,The Sacred Stones,Female,Staff,Troubadour,Cavalry,Green,TRUE,Unpromoted
Dozla,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/dozla.png,The Sacred Stones,Male,Axe,Berserker,Infantry,Green,TRUE,Promoted
Saleh,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/saleh.png,The Sacred Stones,Male,Anima Magic|Staff,Sage,Infantry,Brown,TRUE,Promoted
Ewan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ewan.png,The Sacred Stones,Male,Anima Magic,Pupil,Infantry,Red,TRUE,Trainee
Cormag,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cormag.png,The Sacred Stones,Male,Lance,Wyvern Rider,Flying,Yellow,TRUE,Unpromoted
Rennac,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rennac.png,The Sacred Stones,Male,Sword,Rogue,Infantry,Brown,TRUE,Promoted
Duessel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/duessel.png,The Sacred Stones,Male,Sword|Lance|Axe,Great Knight,Cavalry|Armored,Gray,TRUE,Promoted
Knoll,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/knoll.png,The Sacred Stones,Male,Dark Magic,Shaman,Infantry,Purple,TRUE,Unpromoted
Myrrh,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/myrrh.png,The Sacred Stones,Female,Dragonstone,Manakete,Flying,Purple,TRUE,Unique
Syrene,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/syrene.png,The Sacred Stones,Female,Sword|Lance,Falcoknight,Flying,Green,TRUE,Promoted
Ike,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ike.png,Path of Radiance|Radiant Dawn,Male,Sword,Ranger,Infantry,Blue,TRUE,Unpromoted
Boyd,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/boyd.png,Path of Radiance|Radiant Dawn,Male,Axe,Fighter,Infantry,Green,TRUE,Unpromoted
Titania,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/titania.png,Path of Radiance|Radiant Dawn,Female,Axe|Lance,Paladin,Cavalry,Red,TRUE,Promoted
Oscar,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/oscar.png,Path of Radiance|Radiant Dawn,Male,Lance,Lance Knight,Cavalry,Green,TRUE,Unpromoted
Rhys,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rhys.png,Path of Radiance|Radiant Dawn,Male,Staff,Priest,Infantry,Orange,TRUE,Unpromoted
Shinon,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/shinon.png,Path of Radiance|Radiant Dawn,Male,Bow,Sniper,Infantry,Red,TRUE,Promoted
Gatrie,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gatrie.png,Path of Radiance|Radiant Dawn,Male,Lance,Knight,Armored,Yellow,TRUE,Unpromoted
Soren,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/soren.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Black or Green,TRUE,Unpromoted
Mia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/mia.png,Path of Radiance|Radiant Dawn,Female,Sword,Myrmidon,Infantry,Purple,TRUE,Unpromoted
Ilyana,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ilyana.png,Path of Radiance|Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Purple,TRUE,Unpromoted
Mist,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/mist.png,Path of Radiance|Radiant Dawn,Female,Staff,Cleric,Infantry,Brown,TRUE,Unpromoted
Rolf,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rolf.png,Path of Radiance|Radiant Dawn,Male,Bow,Archer,Infantry,Green,TRUE,Unpromoted
Marcia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/marcia.png,Path of Radiance|Radiant Dawn,Female,Lance,Pegasus Knight,Flying,Pink,TRUE,Unpromoted
Lethe,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lethe.png,Path of Radiance|Radiant Dawn,Female,Strike,Cat,Laguz,Orange,TRUE,Unique
Mordecai,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/mordecai.png,Path of Radiance|Radiant Dawn,Male,Strike,Tiger,Laguz,Blue,TRUE,Unique
Volke,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/volke.png,Path of Radiance|Radiant Dawn,Male,Knife,Thief,Infantry,Brown,TRUE,Unpromoted
Kieran,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kieran.png,Path of Radiance|Radiant Dawn,Male,Axe,Axe Knight,Cavalry,Red,TRUE,Unpromoted
Nephenee,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nephenee.png,Path of Radiance|Radiant Dawn,Female,Lance,Soldier,Infantry,Green,TRUE,Unpromoted
Brom,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/brom.png,Path of Radiance|Radiant Dawn,Male,Lance,Knight,Armored,Brown,TRUE,Unpromoted
Zihark,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/zihark.png,Path of Radiance|Radiant Dawn,Male,Sword,Myrmidon,Infantry,Gray,TRUE,Unpromoted
Sothe,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sothe.png,Path of Radiance|Radiant Dawn,Male,Knife,Thief,Infantry,Green,TRUE,Unique
Jill,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/jill.png,Path of Radiance|Radiant Dawn,Female,Lance,Wyvern Rider,Flying,Red,TRUE,Unpromoted
Astrid,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/astrid.png,Path of Radiance|Radiant Dawn,Female,Bow,Bow Knight,Cavalry,Black,TRUE,Unpromoted
Makalov,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/makalov.png,Path of Radiance|Radiant Dawn,Male,Sword,Sword Knight,Cavalry,Pink,TRUE,Unpromoted
Tormod,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tormod.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic,Mage,Infantry,Red,TRUE,Unpromoted
Muarim,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/muarim.png,Path of Radiance|Radiant Dawn,Male,Strike,Tiger,Laguz,Green,TRUE,Unique
Stefan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/stefan.png,Path of Radiance|Radiant Dawn,Male,Sword,Swordmaster,Infantry,Green,TRUE,Promoted
Devdan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/devdan.png,Path of Radiance,Male,Lance,Halberdier,Infantry,Green,TRUE,Promoted
Tanith,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tanith.png,Path of Radiance|Radiant Dawn,Female,Sword|Lance,Falcon Knight,Flying,Brown,TRUE,Promoted
Reyson,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/reyson.png,Path of Radiance|Radiant Dawn,Male,None,Heron,Laguz|Flying,Yellow,TRUE,Unique
Janaff,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/janaff.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Brown,TRUE,Unique
Ulki,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ulki.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Brown,TRUE,Unique
Calill,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/calill.png,Path of Radiance|Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic|Knife,Sage,Infantry,Yellow,TRUE,Promoted
Tauroneo,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tauroneo.png,Path of Radiance|Radiant Dawn,Male,Sword|Lance,General,Armored,Gray,TRUE,Promoted
Ranulf,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ranulf.png,Path of Radiance|Radiant Dawn,Male,Strike,Cat,Laguz,Blue,TRUE,Unique
Haar,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/haar.png,Path of Radiance|Radiant Dawn,Male,Lance|Axe,Wyvern Lord,Flying,Brown,TRUE,Promoted
Bastian,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/bastian.png,Path of Radiance|Radiant Dawn,Male,Fire Magic|Thunder Magic|Wind Magic|Knife,Sage,Infantry,Yellow,TRUE,Promoted
Lucia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lucia.png,Path of Radiance|Radiant Dawn,Female,Sword,Swordmaster,Infantry,Blue,TRUE,Promoted
Geoffrey,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/geoffrey.png,Path of Radiance|Radiant Dawn,Male,Lance|Bow,Paladin,Cavalry,Blue,TRUE,Promoted
Largo,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/largo.png,Path of Radiance,Male,Axe,Berserker,Infantry,Purple,TRUE,Promoted
Elincia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/elincia.png,Path of Radiance|Radiant Dawn,Female,Sword|Staff,Princess Crimea,Flying,Green,TRUE,Unique
Nasir,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nasir.png,Path of Radiance|Radiant Dawn,Male,Strike,White Dragon,Laguz,Blue,TRUE,Unique
Ena,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ena.png,Path of Radiance|Radiant Dawn,Female,Strike,Red Dragon,Laguz,Pink,TRUE,Unique
Tibarn,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tibarn.png,Path of Radiance|Radiant Dawn,Male,Strike,Hawk,Laguz|Flying,Black,TRUE,Unique
Naesala,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/naesala.png,Path of Radiance|Radiant Dawn,Male,Strike,Raven,Laguz|Flying,Blue,TRUE,Unique
Giffca,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/giffca.png,Path of Radiance|Radiant Dawn,Male,Strike,Lion,Laguz,Black,TRUE,Unique
Micaiah,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/micaiah.png,Radiant Dawn,Female,Light Magic,Light Mage,Infantry,White,TRUE,Unpromoted
Edward,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/edward.png,Radiant Dawn,Male,Sword,Myrmidon,Infantry,Brown,TRUE,Unpromoted
Leonardo,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/leonardo.png,Radiant Dawn,Male,Bow,Archer,Infantry,Yellow,TRUE,Unpromoted
Nolan,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nolan.png,Radiant Dawn,Male,Axe,Fighter,Infantry,Brown,TRUE,Unpromoted
Laura,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/laura.png,Radiant Dawn,Female,Staff,Priest,Infantry,Black,TRUE,Unpromoted
Aran,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/aran.png,Radiant Dawn,Male,Lance,Soldier,Infantry,Green,TRUE,Unpromoted
Meg,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/meg.png,Radiant Dawn,Female,Sword,Armor Sword,Armored,Brown,TRUE,Unpromoted
Volug,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/volug.png,Radiant Dawn,Male,Strike,Wolf,Laguz,Black,TRUE,Unique
Fiona,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/fiona.png,Radiant Dawn,Female,Lance,Lance Knight,Cavalry,Red,TRUE,Unpromoted
Vika,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/vika.png,Radiant Dawn,Female,Strike,Raven,Laguz|Flying,Green,TRUE,Unique
Rafiel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/rafiel.png,Radiant Dawn,Male,None,Heron,Laguz,Yellow,TRUE,Unique
Nailah,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nailah.png,Radiant Dawn,Female,Strike,Wolf Queen,Laguz,Gray,TRUE,Unique
Black Knight,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/black_knight.png,Radiant Dawn,Male,Sword|Lance,Black Knight,Armored,Helmet,TRUE,Unique
Nealuchi,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nealuchi.png,Radiant Dawn,Male,Strike,Raven,Laguz|Flying,Bald|White,TRUE,Unique
Leanne,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/leanne.png,Radiant Dawn,Female,None,Heron,Laguz|Flying,Yellow,TRUE,Unique
Heather,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/heather.png,Radiant Dawn,Female,Knife,Rogue,Infantry,Yellow,TRUE,Promoted
Danved,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/danved.png,Radiant Dawn,Male,Lance,Halberdier,Infantry,Green,TRUE,Promoted
Kyza,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kyza.png,Radiant Dawn,Non Binary,Strike,Tiger,Laguz,Gray,TRUE,Unique
Lyre,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lyre.png,Radiant Dawn,Female,Strike,Cat,Laguz,Orange,TRUE,Unique
Sigrun,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sigrun.png,Radiant Dawn,Female,Sword|Lance,Falconknight,Flying,Turquoise,TRUE,Promoted
Skrimir,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/skrimir.png,Radiant Dawn,Male,Strike,Lion,Laguz,Red,TRUE,Unique
Sanaki,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sanaki.png,Radiant Dawn,Female,Fire Magic|Thunder Magic|Wind Magic|Light Magic,Empress,Infantry,Purple,TRUE,Unique
Pelleas,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/pelleas.png,Radiant Dawn,Male,Thunder Magic|Dark Magic,Dark Sage,Infantry,Purple,TRUE,Promoted
Oliver,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/oliver.png,Radiant Dawn,Male,Light Magic|Staff,Saint,Infantry,Bald|Red,TRUE,Promoted
Caineghis,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/caineghis.png,Radiant Dawn,Male,Strike,Lion King,Laguz,Red,TRUE,Unique
Kurthnaga,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kurthnaga.png,Radiant Dawn,Male,Strike,Dragon Prince,Laguz,Green,TRUE,Unique
Renning,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/renning.png,Radiant Dawn,Male,Sword|Axe,Gold Knight,Cavalry,Green,TRUE,Promoted
Gareth,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gareth.png,Radiant Dawn,Male,Strike,Red Dragon,Laguz,Red,TRUE,Unique
Sephiran,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sephiran.png,Radiant Dawn,Male,Light Magic|Dark Magic|Staff,Chancellor,Infantry,Black,TRUE,Unique
Robin,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/robin.png,Awakening,Male|Female,Sword|Tome,Tactician,Infantry,White,TRUE,Unpromoted
Chrom,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/chrom.png,Awakening,Male,Sword,Lord,Infantry,Blue,TRUE,Unpromoted
Lissa,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lissa.png,Awakening,Female,Staff,Cleric,Infantry,Yellow,TRUE,Unpromoted
Frederick,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/frederick.png,Awakening,Male,Sword|Lance|Axe,Great Knight,Cavalry|Armored,Brown,TRUE,Promoted
Sully,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sully.png,Awakening,Female,Sword|Lance,Cavalier,Cavalry,Red,TRUE,Unpromoted
Virion,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/virion.png,Awakening,Male,Bow,Archer,Infantry,Blue,TRUE,Unpromoted
Stahl,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/stahl.png,Awakening,Male,Sword|Lance,Cavalier,Cavalry,Brown,TRUE,Unpromoted
Vaike,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/vaike.png,Awakening,Male,Axe,Fighter,Infantry,Yellow,TRUE,Unpromoted
Miriel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/miriel.png,Awakening,Female,Tome,Mage,Infantry,Red,TRUE,Unpromoted
Sumia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/sumia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Brown,TRUE,Unpromoted
Kellam,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kellam.png,Awakening,Male,Lance,Knight,Armored,Brown,TRUE,Unpromoted
Lon'qu,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lon'qu.png,Awakening,Male,Sword,Myrmidon,Infantry,Brown,TRUE,Unpromoted
Ricken,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/ricken.png,Awakening,Male,Tome,Mage,Infantry,Brown,TRUE,Unpromoted
Maribelle,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/maribelle.png,Awakening,Female,Staff,Troubadour,Cavalry,Yellow,TRUE,Unpromoted
Panne,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/panne.png,Awakening,Female,Beaststone,Taguel,Infantry,Brown,TRUE,Unique
Gaius,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gaius.png,Awakening,Male,Sword,Thief,Infantry,Orange,TRUE,Unpromoted
Cordelia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cordelia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Red,TRUE,Unpromoted
Gregor,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gregor.png,Awakening,Male,Sword,Mercenary,Infantry,Red,TRUE,Unpromoted
Nowi,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/nowi.png,Awakening,Female,Dragonstone,Manakete,Infantry,Yellow|Green,TRUE,Unique
Libra,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/libra.png,Awakening,Male,Axe|Staff,War Monk,Infantry,Yellow,TRUE,Promoted
Tharja,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/tharja.png,Awakening,Female,Tome,Dark Mage,Infantry,Black,TRUE,Unpromoted
Olivia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/olivia.png,Awakening,Female,Sword,Dancer,Infantry,Pink,TRUE,Unique
Cherche,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cherche.png,Awakening,Female,Axe,Wyvern Rider,Flying,Red,TRUE,Unpromoted
Henry,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/henry.png,Awakening,Male,Tome,Dark Mage,Infantry,White,TRUE,Unpromoted
Lucina,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/lucina.png,Awakening,Female,Sword,Lord,Infantry,Blue,TRUE,Unpromoted
Say'ri,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/say'ri.png,Awakening,Female,Sword,Swordmaster,Infantry,Black,TRUE,Promoted
Basilio,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/basilio.png,Awakening,Male,Axe|Bow,Warrior,Infantry,Bald,TRUE,Promoted
Flavia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/flavia.png,Awakening,Female,Sword|Axe,Hero,Infantry,Yellow,TRUE,Promoted
Donnel,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/donnel.png,Awakening,Male,Lance,Villager,Infantry,Brown,TRUE,Trainee
Anna(Awakening),https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/anna(awakening).png,Awakening,Female,Sword|Staff,Trickster,Infantry,Red,TRUE,Promoted
Owain,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/owain.png,Awakening,Male,Sword,Myrmidon,Infantry,Yellow,TRUE,Unpromoted
Inigo,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/inigo.png,Awakening,Male,Sword,Mercenary,Infantry,Gray,TRUE,Unpromoted
Brady,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/brady.png,Awakening,Male,Staff,Priest,Infantry,Yellow,TRUE,Unpromoted
Kjelle,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/kjelle.png,Awakening,Female,Lance,Knight,Armored,Black,TRUE,Unpromoted
Cynthia,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/cynthia.png,Awakening,Female,Lance,Pegasus Knight,Flying,Brown,TRUE,Unpromoted
Severa,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/severa.png,Awakening,Female,Sword,Mercenary,Infantry,Red,TRUE,Unpromoted
Gerome,https://pub-e9fde94e368540cf8e529614fd1b2295.r2.dev/gerome.png,Awakening,Male,Axe,Wyvern Rider,Flying,Red,TRUE,Unpromoted
